,brand,model,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,is_exchangeable,number_of_photos,views,duration_listed_days,price_eur,engine_type_automatic,engine_type_manual,engine_fuel_gasoline,engine_fuel_diesel,engine_fuel_petrol,engine_fuel_hybrid-petrol,engine_fuel_hybrid-diesel
23236,Volvo,S80,mechanical,silver,2.5750526670995884,-0.4861315517533747,diesel,0,diesel,0.6407866367279145,sedan,0,owned,front,0,-0.9650649026005722,-0.30750855289100165,-0.14824575604022383,-0.43212777319808787,0,0,0,1,0,0,0
23237,Volvo,S60,automatic,grey,1.4085933723593513,-0.09464075032030174,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.14380336073029554,-0.30750855289100165,0.07441252962510916,-0.25690468464726807,0,0,1,0,0,0,0
23238,Volvo,850,mechanical,grey,0.7069637213877801,-1.2691131546195207,gasoline,0,gasoline,0.3462623390551005,sedan,0,owned,front,1,-0.800812594226517,-0.2847300840456636,-0.3263723845724903,-0.7825739502997274,0,0,1,0,0,0,0
23241,Volvo,XC90,automatic,black,-0.25777704869813034,0.8188377863568685,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.6365602858524616,-0.3530654905816778,-0.4688736873983034,1.2880850752203696,0,0,1,0,0,0,0
23242,Volvo,460,mechanical,red,1.320889665987905,-1.008119286997472,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.4723079774784062,1.6969967054987494,3.5122564602978508,-0.9896557822234237,0,0,1,0,0,0,0
23248,Volvo,V70,automatic,silver,0.2684451895305481,0.4273469849237956,diesel,0,diesel,0.4935244878915075,universal,0,owned,front,0,-0.6365602858524616,-0.23917314635498743,0.4395721181162553,0.4105359890144911,0,0,0,1,0,0,0
23249,Volvo,XC90,automatic,blue,-1.678577091915562,1.4713224554119901,gasoline,0,gasoline,-0.0955241074541198,suv,0,owned,all,1,2.9769904983767557,-0.3530654905816778,-0.4332483616918501,4.545800878813839,0,0,1,0,0,0,0
23251,Volvo,V70,mechanical,silver,0.4482377875920132,-0.22513768413132607,diesel,0,diesel,0.4935244878915075,universal,0,owned,front,0,1.6629720313843133,-0.2847300840456636,-0.2818407274394237,0.005929948178961707,0,0,0,1,0,0,0
23252,Volvo,S40,automatic,red,0.8503855924170064,0.03585618349072258,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,0,-0.800812594226517,-0.3530654905816778,-0.4332483616918501,-0.2250459412743917,0,0,1,0,0,0,0
23256,Volvo,V50,mechanical,green,0.3592009848837208,0.55784391873482,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,0.18470125601781515,-0.3530654905816778,-0.4332483616918501,-0.2654923859164457,0,0,0,1,0,0,0
23260,Volvo,S60,automatic,black,-0.7401474337410856,0.8188377863568685,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,-0.3798103731321702,0.44398766955601127,0,0,1,0,0,0,0
23263,Volvo,XC90,automatic,black,0.09303777678765529,0.03585618349072258,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.4723079774784062,-0.10250233328295895,0.7869190437541748,0.3165526960645059,0,0,1,0,0,0,0
23264,Volvo,XC90,automatic,black,-0.3805622376181553,0.55784391873482,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.4723079774784062,-0.3302870217363397,-0.26402806458619704,1.1130212803864141,0,0,1,0,0,0,0
23271,Volvo,S40,mechanical,black,0.5315563086448873,0.4273469849237956,diesel,0,diesel,-0.684572702799747,sedan,0,owned,front,0,0.18470125601781515,-0.3530654905816778,-0.39762303598539683,0.07761212076793346,0,0,0,1,0,0,0
23274,Volvo,S80,automatic,brown,-0.7401474337410856,1.2103285877899415,gasoline,0,gasoline,1.3770973809099487,sedan,0,owned,all,0,-0.9650649026005722,-0.2847300840456636,-0.06808877320070396,1.2723149972507959,0,0,1,0,0,0,0
23279,Volvo,S60,automatic,other,0.09303777678765529,-0.22513768413132607,diesel,0,diesel,0.4935244878915075,sedan,0,owned,front,1,-0.6365602858524616,-0.3302870217363397,-0.20168374459990376,-0.01796410935069554,0,0,0,1,0,0,0
23280,Volvo,S40,automatic,black,1.461215596182219,-0.7471254193754233,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.37090404170555685,-0.7029270918675367,0,0,1,0,0,0,0
23282,Volvo,XC90,automatic,silver,0.6351343858695655,0.55784391873482,gasoline,0,gasoline,1.6716216785827627,suv,0,owned,all,1,-0.30805566910435084,-0.2847300840456636,0.05659986677188253,0.7307163599118983,0,0,1,0,0,0,0
23284,Volvo,S80,automatic,brown,-0.2051548248752625,0.9493347201678929,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,1,0.0204489476437598,-0.10250233328295895,0.05659986677188253,1.0333744219542234,0,0,1,0,0,0,0
23289,Volvo,S60,automatic,black,0.09303777678765529,-0.22513768413132607,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,all,1,-0.14380336073029554,0.35306704362380276,1.1787976265251607,-0.38433965813877335,0,0,1,0,0,0,0
23290,Volvo,V60,automatic,black,-0.5208881678124695,1.340825521600966,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.800812594226517,-0.3530654905816778,-0.31746605314587695,1.4473787920847514,0,0,0,1,0,0,0
23295,Volvo,S80,automatic,black,-0.25777704869813034,0.29685005111277124,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,1,-1.293569519348683,-0.3302870217363397,-0.18387108174667713,0.3323227740340798,0,0,1,0,0,0,0
23297,Volvo,S60,automatic,red,-0.5559696503610481,0.4273469849237956,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,0,0.6774581811399811,-0.3530654905816778,-0.2996533902926503,0.07761212076793346,0,0,1,0,0,0,0
23299,Volvo,XC60,mechanical,black,-1.6347252387298388,1.340825521600966,diesel,0,diesel,-0.0955241074541198,suv,0,owned,front,0,-1.1293172109746275,-0.1480592709736351,1.3034862664977471,3.677650121902959,0,0,0,1,0,0,0
23301,Volvo,850,mechanical,white,-0.5296585384496142,-1.1386162208084964,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,1,0.5132058727659258,-0.05694539559228278,0.07441252962510916,-0.7029270918675367,0,0,1,0,0,0,0
23303,Volvo,V70,mechanical,black,-0.21392519551240713,0.6883408525458442,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,0.5132058727659258,-0.30750855289100165,-0.19277741317329045,0.6351401297932693,0,0,0,1,0,0,0
23304,Volvo,440,mechanical,white,-0.7839992869268088,-1.9215978236746423,gasoline,0,gasoline,-0.5373105539633404,hatchback,0,owned,front,0,-1.1293172109746275,-0.3530654905816778,-0.2818407274394237,-0.980289311671798,0,0,1,0,0,0,0
23305,Volvo,S40,mechanical,black,-0.21392519551240713,0.6883408525458442,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.27293439601281033,0.25283520931875325,0,0,1,0,0,0,0
23307,Volvo,S80,automatic,silver,0.6894229801134908,-0.35563461794235035,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,1,-0.9650649026005722,-0.23917314635498743,-0.15715208746683715,-0.2250459412743917,0,0,1,0,0,0,0
23308,Volvo,XC90,automatic,blue,0.18389881658847376,-0.09464075032030174,gasoline,0,gasoline,1.2298352320735417,suv,0,owned,all,0,0.3489535643918705,-0.3530654905816778,-0.27293439601281033,0.16522366504334335,0,0,1,0,0,0,0
23310,Volvo,S60,automatic,black,-0.485806685263891,0.8188377863568685,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.800812594226517,-0.2619516152003255,-0.023557116067637354,0.5236345279882021,0,0,1,0,0,0,0
23311,Volvo,XC90,automatic,brown,-0.21392519551240713,1.0798316539789172,gasoline,0,gasoline,1.6716216785827627,suv,0,owned,all,0,-1.1293172109746275,-0.3302870217363397,-0.21059007602651708,2.0687835815727045,0,0,1,0,0,0,0
23315,Volvo,S40,mechanical,grey,-0.08236963595523751,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,0.18470125601781515,-0.2847300840456636,-0.18387108174667713,0.09354149245437163,0,0,1,0,0,0,0
23317,Volvo,XC90,automatic,grey,0.9209607649341093,0.29685005111277124,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.24621540173297035,0.30062332437806777,0,0,1,0,0,0,0
23321,Volvo,S40,automatic,black,0.2716902266662916,-0.4861315517533747,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,2.4842335732545897,0.5808517320771835,1.4281749064703337,-0.3365515430794589,0,0,1,0,0,0,0
23322,Volvo,S40,mechanical,grey,-0.7401474337410856,0.1663531173017469,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,-0.09480776748054391,0.005929948178961707,0,0,1,0,0,0,0
23325,Volvo,S40,automatic,grey,-0.8366215107496766,0.4273469849237956,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.22840273887974372,0.013894634022180791,0,0,1,0,0,0,0
23328,Volvo,XC90,automatic,blue,0.8209785396706604,-0.09464075032030174,gas,1,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.30805566910435084,-0.3530654905816778,-0.2194964074531304,0.10947086414080978,0,0,1,0,0,0,0
23339,Volvo,XC90,mechanical,black,0.7069637213877801,0.1663531173017469,diesel,0,diesel,0.4935244878915075,suv,0,owned,all,0,-0.6365602858524616,-0.17083773981897318,0.04769353534526921,0.89001007677628,0,0,0,1,0,0,0
23340,Volvo,S80,automatic,black,-0.6436733567324945,1.0798316539789172,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.20168374459990376,0.7625751032847746,0,0,1,0,0,0,0
23342,Volvo,XC70,automatic,other,-0.7401474337410856,0.55784391873482,gas,1,gasoline,1.6716216785827627,universal,0,owned,all,0,-0.9650649026005722,-0.3302870217363397,-0.18387108174667713,0.7307163599118983,0,0,1,0,0,0,0
23346,Volvo,850,mechanical,red,0.9700748405021193,-1.1386162208084964,gasoline,0,gasoline,0.3462623390551005,sedan,0,owned,front,1,-0.6365602858524616,-0.3530654905816778,-0.19277741317329045,-0.6392096051217839,0,0,1,0,0,0,0
23349,Volvo,S60,mechanical,silver,1.0577785468735657,-0.22513768413132607,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,0.18470125601781515,-0.3530654905816778,-0.18387108174667713,-0.25690468464726807,0,0,1,0,0,0,0
23350,Volvo,S60,automatic,black,0.3122970427162713,-0.22513768413132607,diesel,0,diesel,0.4935244878915075,sedan,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.18387108174667713,-0.20911656958795355,0,0,0,1,0,0,0
23355,Volvo,S40,automatic,grey,0.10090479924917403,0.03585618349072258,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.4723079774784062,-0.23917314635498743,0.012068209638815927,-0.10238977928881782,0,0,1,0,0,0,0
23358,Volvo,XC90,automatic,black,-0.34548075506957676,0.29685005111277124,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.6365602858524616,-0.3530654905816778,-0.1660584188934505,0.30062332437806777,0,0,1,0,0,0,0
23360,Volvo,S40,mechanical,blue,1.5840007851022442,0.03585618349072258,diesel,0,diesel,-0.0955241074541198,sedan,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.15715208746683715,-0.14539908284220088,0,0,0,1,0,0,0
23361,Volvo,S80,automatic,silver,-0.4331844614410231,0.4273469849237956,diesel,0,diesel,0.4935244878915075,sedan,0,owned,front,1,-0.4723079774784062,-0.3530654905816778,-0.15715208746683715,0.5793873288907357,0,0,0,1,0,0,0
23362,Volvo,S60,automatic,black,0.5315563086448873,0.4273469849237956,diesel,0,diesel,0.4935244878915075,sedan,0,owned,front,0,-1.1293172109746275,-0.30750855289100165,-0.05027611034747732,0.3324820677509441,0,0,0,1,0,0,0
23363,Volvo,S80,automatic,black,-0.004313337284650221,0.55784391873482,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,0,-1.1293172109746275,-0.23917314635498743,0.05659986677188253,0.7944338466576509,0,0,1,0,0,0,0
23367,Volvo,XC70,automatic,brown,0.3561488959019945,0.55784391873482,diesel,0,diesel,0.4935244878915075,universal,0,owned,all,0,3.305495115124866,-0.3530654905816778,-0.1304330931869972,0.7785044749712128,0,0,0,1,0,0,0
23371,Volvo,460,mechanical,other,0.25873638923522896,-1.2691131546195207,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.6365602858524616,-0.1480592709736351,0.43066578668964195,-0.9578536766165434,0,0,1,0,0,0,0
23372,Volvo,V40,mechanical,black,0.5315563086448873,-0.7471254193754233,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,0.18470125601781515,-0.3530654905816778,-0.10371409890715724,-0.7108917777107557,0,0,1,0,0,0,0
23373,Volvo,XC90,automatic,black,0.9788452111392639,0.4273469849237956,diesel,0,diesel,0.4935244878915075,suv,0,owned,all,0,-0.6365602858524616,-0.2847300840456636,-0.06808877320070396,1.0493037936406615,0,0,0,1,0,0,0
23374,Volvo,S60,automatic,grey,0.04341501972269091,-0.09464075032030174,gas,1,gasoline,0.4935244878915075,sedan,0,owned,front,0,0.0204489476437598,-0.3302870217363397,-0.005744453214410714,-0.30469279970658253,0,0,1,0,0,0,0
23382,Volvo,S70,automatic,black,0.09303777678765529,-0.4861315517533747,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,0.6774581811399811,-0.3530654905816778,-0.0859014360539306,-0.6101208024921605,0,0,1,0,0,0,0
23383,Volvo,S80,mechanical,other,-0.08236963595523751,0.4273469849237956,diesel,0,diesel,0.4935244878915075,sedan,0,owned,front,0,0.8417104895140365,-0.3530654905816778,-0.06808877320070396,0.4583241040738056,0,0,0,1,0,0,0
23385,Volvo,V40,mechanical,black,0.5315563086448873,-0.4861315517533747,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,0.06550619819849585,-0.3365515430794589,0,0,1,0,0,0,0
23386,Volvo,S70,mechanical,black,1.8471119042165833,-0.8776223531864477,diesel,0,diesel,0.6407866367279145,sedan,0,owned,front,1,-0.6365602858524616,-0.30750855289100165,0.10113152390494913,-0.5277040033167169,0,0,0,1,0,0,0
23387,Volvo,S60,mechanical,silver,0.044800738283359766,-0.22513768413132607,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,1,-0.9650649026005722,-0.30750855289100165,0.020974541065429248,-0.20911656958795355,0,0,1,0,0,0,0
23388,Volvo,460,mechanical,green,1.6717044914736905,-1.1386162208084964,diesel,0,diesel,-0.24278625629052678,sedan,0,owned,front,0,-0.30805566910435084,-0.23917314635498743,0.2169138324509223,-0.9466464786700406,0,0,0,1,0,0,0
23393,Volvo,V40,mechanical,black,1.2331859596164585,-1.008119286997472,gas,1,gasoline,-0.0955241074541198,universal,0,owned,front,0,-0.4723079774784062,-0.30750855289100165,0.13675684961140241,-0.814091097146439,0,0,1,0,0,0,0
23394,Volvo,V40,mechanical,yellow,0.3122970427162713,-0.4861315517533747,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.30805566910435084,-0.30750855289100165,0.012068209638815927,-0.6392096051217839,0,0,1,0,0,0,0
23399,Volvo,850,mechanical,green,0.6192600150163337,-1.008119286997472,diesel,0,diesel,0.6407866367279145,sedan,0,owned,front,0,-0.6365602858524616,-0.3302870217363397,0.012068209638815927,-0.6949624060243176,0,0,0,1,0,0,0
23400,Volvo,S80,automatic,black,-0.30162890188385355,0.4273469849237956,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,1,1.991476648132424,-0.3302870217363397,0.03878720391865589,0.7307163599118983,0,0,1,0,0,0,0
23402,Volvo,S60,automatic,other,0.5403266792820319,0.03585618349072258,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,0,-0.800812594226517,-0.3302870217363397,0.05659986677188253,-0.4002690298252115,0,0,1,0,0,0,0
23408,Volvo,S60,automatic,blue,-0.37179186698101063,0.55784391873482,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.4723079774784062,-0.3302870217363397,0.09222519247833581,0.27672926684841054,0,0,1,0,0,0,0
23410,Volvo,960,mechanical,red,2.364563771808117,-1.1386162208084964,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,rear,1,0.0204489476437598,-0.30750855289100165,0.09222519247833581,-0.8781501804183565,0,0,1,0,0,0,0
23411,Volvo,V70,mechanical,white,0.09303777678765529,-0.7471254193754233,diesel,0,diesel,0.6407866367279145,universal,0,owned,front,0,-1.4578218277227382,-0.3302870217363397,0.09222519247833581,-0.4639865165709642,0,0,0,1,0,0,0
23412,Volvo,V40,mechanical,blue,0.9700748405021193,-0.8776223531864477,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,1,0.5132058727659258,-0.2847300840456636,0.11894418675817577,-0.7188564635539748,0,0,0,1,0,0,0
23415,Volvo,XC90,automatic,brown,-0.4331844614410231,0.29685005111277124,diesel,0,diesel,0.4935244878915075,suv,0,owned,all,0,0.18470125601781515,-0.3302870217363397,0.23472649530414894,0.8581513334034037,0,0,0,1,0,0,0
23416,Volvo,940,mechanical,blue,0.09303777678765529,-1.2691131546195207,diesel,0,diesel,0.4935244878915075,sedan,0,owned,rear,0,-0.9650649026005722,-0.2619516152003255,0.24363282673076225,-0.7666445786132893,0,0,0,1,0,0,0
23419,Volvo,S80,automatic,silver,1.6717044914736905,-0.09464075032030174,diesel,0,diesel,0.4935244878915075,sedan,0,owned,front,0,1.1702151062621473,-0.2619516152003255,0.2614454895839889,-0.09761096778288637,0,0,0,1,0,0,0
23422,Volvo,V50,mechanical,other,1.0577785468735657,0.03585618349072258,diesel,0,diesel,-0.0955241074541198,universal,0,owned,front,0,-0.6365602858524616,-0.30750855289100165,0.3148834781436688,-0.11354033946932453,0,0,0,1,0,0,0
23425,Volvo,S40,automatic,white,-0.15175203806568877,0.03585618349072258,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,1,-0.800812594226517,-0.3302870217363397,0.40394679240980197,-0.30469279970658253,0,0,1,0,0,0,0
23428,Volvo,S80,mechanical,black,-0.17007334232668392,0.8188377863568685,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,0,-0.800812594226517,-0.17083773981897318,0.47519744382270857,0.6510695014797074,0,0,1,0,0,0,0
23434,Volvo,S80,mechanical,black,-0.6173622448210606,0.55784391873482,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,-0.30805566910435084,-0.21639467750964936,0.5642607580888418,0.5634579572042976,0,0,1,0,0,0,0
23436,Volvo,XC90,automatic,grey,-0.12622148914096074,0.29685005111277124,gasoline,0,gasoline,3.438767464619645,suv,0,owned,all,1,2.4842335732545897,-0.3302870217363397,0.5820734209420684,0.49161649089846143,0,0,1,0,0,0,0
23437,Volvo,XC90,automatic,silver,-0.6875252099182178,0.4273469849237956,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,1.1702151062621473,-0.3302870217363397,0.5998860837952951,0.5230522209565533,0,0,1,0,0,0,0
23439,Volvo,940,mechanical,black,1.320889665987905,-1.008119286997472,diesel,0,diesel,0.4935244878915075,sedan,0,owned,rear,0,1.3344674146362026,-0.3302870217363397,0.626605078075135,-0.6551389768082221,0,0,0,1,0,0,0
23442,Volvo,S40,mechanical,silver,0.13688962997337847,0.1663531173017469,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,0.3489535643918705,-0.3302870217363397,0.6355114095017483,-0.002034737664257375,0,0,1,0,0,0,0
23443,Volvo,XC90,automatic,black,0.3298377839905606,0.9493347201678929,gasoline,0,gasoline,1.6716216785827627,suv,0,owned,all,0,-0.9650649026005722,-0.3302870217363397,0.6355114095017483,1.4598072418605477,0,0,1,0,0,0,0
23444,Volvo,S60,mechanical,silver,1.2331859596164585,-0.35563461794235035,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.800812594226517,-0.3302870217363397,0.680043066634815,-0.2250459412743917,0,0,1,0,0,0,0
23446,Volvo,XC90,automatic,silver,0.6631118682020569,-0.09464075032030174,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.4723079774784062,-0.12528080212829704,0.6978557294880415,0.13766585202580536,0,0,1,0,0,0,0
23447,Volvo,V40,mechanical,silver,1.9348156105880296,-0.8776223531864477,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,1,0.18470125601781515,-0.3302870217363397,0.7067620609146549,-0.7825739502997274,0,0,0,1,0,0,0
23448,Volvo,S80,mechanical,grey,1.4085933723593513,-0.4861315517533747,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,1,0.8417104895140365,-0.3302870217363397,0.7067620609146549,-0.3684102864523352,0,0,1,0,0,0,0
23449,Volvo,S40,automatic,grey,0.014104441053353524,0.55784391873482,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.6365602858524616,-0.2619516152003255,0.7423873866211081,0.045753377395057124,0,0,1,0,0,0,0
23450,Volvo,S40,automatic,black,-0.5384289090867588,0.29685005111277124,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,0.6774581811399811,0.19361776170643613,0.7602000494743348,-0.08130637089672323,0,0,1,0,0,0,0
23451,Volvo,V40,mechanical,orange,0.44385260227344087,-0.4861315517533747,diesel,0,diesel,-0.24278625629052678,universal,0,owned,front,1,0.18470125601781515,0.7403010139945501,0.8314507008872414,-0.543633375003155,0,0,0,1,0,0,0
23454,Volvo,V50,mechanical,black,-0.12622148914096074,0.9493347201678929,diesel,0,diesel,-0.684572702799747,universal,0,owned,front,0,-0.30805566910435084,-0.30750855289100165,0.9650456722864412,0.39619955449669675,0,0,0,1,0,0,0
23456,Volvo,S40,mechanical,black,0.9700748405021193,0.4273469849237956,diesel,0,diesel,-0.684572702799747,sedan,0,owned,front,0,-0.800812594226517,0.6947440763038739,1.0897343122590277,-0.06575222441001004,0,0,0,1,0,0,0
23457,Volvo,S40,automatic,silver,0.005334070416208883,0.1663531173017469,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-1.1293172109746275,-0.3302870217363397,1.2055166208050008,-0.002034737664257375,0,0,1,0,0,0,0
23458,Volvo,S60,mechanical,black,0.09303777678765529,0.4273469849237956,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,1,0.0204489476437598,-0.07972386443762086,1.3480179236308139,-0.01796410935069554,0,0,1,0,0,0,0
23460,Volvo,S40,automatic,other,-0.30162890188385355,0.03585618349072258,gasoline,0,gasoline,0.4935244878915075,sedan,0,owned,front,0,-0.6365602858524616,-0.07972386443762086,1.6686458549888934,-0.1947801350701592,0,0,1,0,0,0,0
23462,Volvo,S80,automatic,blue,1.759408197845137,-0.4861315517533747,gasoline,0,gasoline,1.0825730832371347,sedan,0,owned,front,1,-0.30805566910435084,2.7675847412296393,1.8467724835211599,-0.49584525994384054,0,0,1,0,0,0,0
23465,Chevrolet,Aveo,mechanical,grey,-1.1505306165943576,0.8188377863568685,gasoline,0,gasoline,-1.2736212981453747,sedan,0,owned,front,1,-0.800812594226517,0.5125163255411692,0.25253915815737554,-0.34451622892267797,0,0,1,0,0,0,0
23468,Chevrolet,Spark,mechanical,other,-1.0032585528554248,0.8188377863568685,gasoline,0,gasoline,-1.5681455958181885,hatchback,0,owned,front,0,1.1702151062621473,0.5580732632318454,-0.27293439601281033,-0.3365515430794589,0,0,1,0,0,0,0
23470,Chevrolet,Cruze,automatic,silver,-1.266369671969764,1.340825521600966,gasoline,0,gasoline,-0.979097000472561,sedan,0,owned,front,0,-0.6365602858524616,0.3302885747784646,-0.1660584188934505,0.25283520931875325,0,0,1,0,0,0,0
23477,Chevrolet,Malibu,automatic,other,-1.393829468439387,1.6018193892230146,gasoline,0,gasoline,-0.831834851636154,sedan,0,owned,front,0,-0.4723079774784062,-0.011388457901606615,-0.38871670455878354,1.0174450502677852,0,0,1,0,0,0,0
23478,Chevrolet,Orlando,automatic,white,-1.7487400570127192,1.4713224554119901,gasoline,0,gasoline,-0.39004840512693345,minivan,0,owned,front,0,0.0204489476437598,-0.3302870217363397,-0.6915319730636365,0.7307163599118983,0,0,1,0,0,0,0
23479,Chevrolet,Malibu,automatic,white,-1.801362280835587,1.6018193892230146,gasoline,0,gasoline,-0.831834851636154,sedan,0,owned,front,1,3.9625043486210876,0.44418091900515505,-0.27293439601281033,1.0254097361110042,0,0,1,0,0,0,0
23481,Chevrolet,Cruze,automatic,other,0.09303777678765529,0.9493347201678929,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,0,-0.6365602858524616,1.264205797437326,0.020974541065429248,0.013894634022180791,0,0,1,0,0,0,0
23484,Chevrolet,Cruze,automatic,other,-0.9618448627068278,0.8188377863568685,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,1.3344674146362026,0.6719656074585358,0.003161878212202606,-0.21708125543117263,0,0,1,0,0,0,0
23486,Chevrolet,Cruze,automatic,white,-1.3672289342969273,1.6018193892230146,gasoline,0,gasoline,-0.979097000472561,sedan,0,owned,front,0,0.3489535643918705,-0.3302870217363397,-0.709344635916863,0.6351401297932693,0,0,1,0,0,0,0
23487,Chevrolet,Trail Blazer,automatic,grey,0.09303777678765529,-0.09464075032030174,gasoline,0,gasoline,3.144243166946831,suv,0,owned,all,0,-0.9650649026005722,-0.3302870217363397,-0.5757496645176633,0.029824005708618956,0,0,1,0,0,0,0
23488,Chevrolet,Epica,automatic,silver,0.09303777678765529,0.55784391873482,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,front,1,-0.800812594226517,0.011390010943731467,-0.48668635025153006,-0.734785835240413,0,0,1,0,0,0,0
23489,Chevrolet,Orlando,mechanical,black,-0.6875252099182178,1.0798316539789172,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,1,2.155728956506479,0.30751010593312655,-0.3352787159991036,0.48381109877210665,0,0,1,0,0,0,0
23492,Chevrolet,Blazer,automatic,violet,0.5490970499191766,-1.1386162208084964,gasoline,0,gasoline,3.2915053157832372,suv,0,owned,all,1,0.5132058727659258,4.29374215386729,2.603810654783292,-0.5914214900624695,0,0,1,0,0,0,0
23496,Chevrolet,Cruze,mechanical,silver,-1.3979252315269335,1.340825521600966,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.800812594226517,0.2619531682424504,0.2169138324509223,0.3324820677509441,0,0,1,0,0,0,0
23497,Chevrolet,Cavalier,automatic,black,-0.48492964820017653,-0.4861315517533747,gasoline,0,gasoline,0.19900019021869417,sedan,0,owned,front,1,-0.14380336073029554,-0.19361620866431128,-0.6291876530773431,-0.8144326936726037,0,0,1,0,0,0,0
23500,Chevrolet,Silverado,automatic,grey,-0.012206670858080398,-0.6166284855643991,gasoline,0,gasoline,4.764126804147306,pickup,0,owned,all,1,-0.30805566910435084,0.8086364205305643,0.09222519247833581,0.2926586385348487,0,0,1,0,0,0,0
23502,Chevrolet,Equinox,automatic,brown,-1.924147469755612,1.7323163230340388,gasoline,0,gasoline,-0.831834851636154,suv,0,owned,all,0,0.5132058727659258,-0.2619516152003255,-0.6380939845039565,-0.3365515430794589,0,0,1,0,0,0,0
